Student_ID,Age,Gender,State,Branch,College_Tier,CGPA,Attendance_Percentage,DSA_Problems_Solved,Aptitude_Score,Communication_Score,Projects_Count,Internships_Count,Certifications_Count,Open_Source_Contributions,GitHub_Contributions,LinkedIn_Activity_Score,Hackathons_Participated,Competitive_Programming_Rating,Study_Hours_Per_Week,Soft_Skills_Score,Leadership_Experience,Extracurricular_Activities,Placement_Status,Package_LPA
ST01921,21,Male,Delhi,IT,Tier-1,7.52,62.86,295,57,54,3,0,7,76,866,49,3,1828,34,54,No,3,Placed,13.44
ST01922,20,Female,Karnataka,AIML,Tier-2,8.03,67.14,289,36,63,6,2,2,252,702,46,2,1882,37,57,Yes,0,Placed,10.3
ST01923,21,Female,Odisha,IT,Tier-2,7.54,71.3,192,37,61,4,0,7,61,1375,53,3,1753,20,66,No,2,Placed,12.31
ST01924,21,Female,Tamil Nadu,IT,Tier-2,7.28,74.11,291,44,60,2,1,2,105,535,19,2,1847,16,45,No,1,Placed,8.87
ST01925,20,Female,West Bengal,Mechanical,Tier-3,7.06,69.27,79,40,62,5,0,1,23,139,35,2,619,9,56,No,1,Not Placed,0
ST01926,19,Other,Tamil Nadu,IT,Tier-2,6.52,71.53,150,35,89,3,1,6,297,1086,43,2,1662,11,69,No,2,Placed,13.74
ST01927,21,Female,Andhra Pradesh,ECE,Tier-3,7.75,81.85,133,50,32,3,0,2,54,602,34,1,685,22,33,No,2,Not Placed,0
ST01928,22,Male,Andhra Pradesh,IT,Tier-3,6.89,69.53,316,47,38,7,1,1,202,723,0,1,1959,13,47,No,5,Placed,11.08
ST01929,18,Male,Tamil Nadu,IT,Tier-3,7.94,67.7,258,55,45,8,1,11,88,391,2,2,1746,24,51,No,1,Placed,11.42
ST01930,21,Male,Jharkhand,AIML,Tier-3,7.05,76.05,185,38,41,5,0,2,134,495,5,1,1351,10,43,No,3,Placed,4.67
ST01931,22,Female,Karnataka,ECE,Tier-2,6.58,79.63,108,46,35,2,0,4,74,335,43,2,451,3,47,No,1,Placed,3
ST01932,21,Male,Uttar Pradesh,ECE,Tier-1,7.24,75.18,154,2,49,2,1,5,66,316,15,4,890,1,56,No,4,Placed,5.4
ST01933,22,Male,Maharashtra,CSE,Tier-1,8.12,72.72,281,46,86,2,2,6,233,816,52,5,2261,14,69,No,2,Placed,22.55
ST01934,22,Male,Gujarat,Chemical,Tier-1,7.52,72.85,196,49,49,2,3,4,46,413,2,0,894,16,53,Yes,5,Placed,9.61
ST01935,22,Male,Telangana,IT,Tier-2,6.78,68.33,217,22,66,5,2,3,52,400,44,4,1551,17,51,No,0,Placed,11.49
ST01936,19,Male,Andhra Pradesh,Mechanical,Tier-2,8.93,80.6,187,64,47,10,0,5,80,305,18,4,905,21,43,No,3,Placed,11.75
ST01937,21,Female,Gujarat,Civil,Tier-3,6.26,55.27,91,5,51,1,1,2,59,503,52,1,692,8,52,No,1,Not Placed,0
ST01938,21,Male,Rajasthan,CSE,Tier-1,8.92,79.21,346,25,57,4,1,3,105,937,46,3,2466,19,47,No,2,Placed,14.06
ST01939,20,Female,Odisha,CSE,Tier-3,8.37,75.55,248,46,41,3,1,0,71,414,24,2,1814,16,54,No,4,Placed,13.69
ST01940,19,Male,Kerala,CSE,Tier-1,8.56,83.7,466,13,59,6,4,3,277,1274,37,4,2304,31,40,No,3,Placed,35.2
ST01941,20,Female,Tamil Nadu,Civil,Tier-3,8.06,65.86,103,44,69,3,2,4,42,155,16,1,580,22,59,No,3,Not Placed,0
ST01942,21,Male,Gujarat,ECE,Tier-3,6.76,63.57,78,52,47,3,2,4,27,170,29,2,618,14,52,No,3,Not Placed,0
ST01943,21,Male,Maharashtra,IT,Tier-2,7.09,75.17,175,37,54,3,2,5,93,786,50,3,1348,16,52,No,0,Placed,12.64
ST01944,20,Female,Karnataka,CSE,Tier-2,9.2,88.54,280,41,59,3,3,4,114,1334,24,5,2500,19,61,Yes,2,Placed,10.36
ST01945,23,Female,Telangana,CSE,Tier-3,8.31,75.58,237,58,72,8,1,6,120,771,66,5,1813,15,61,No,2,Placed,6.89
ST01946,24,Female,Telangana,EEE,Tier-3,7.84,73.47,106,13,45,6,1,4,62,239,34,2,590,7,52,No,0,Not Placed,0
ST01947,20,Female,Telangana,Mechanical,Tier-3,6.93,66.7,164,42,41,2,3,4,83,345,28,1,651,14,39,No,3,Not Placed,0
ST01948,24,Male,Telangana,IT,Tier-1,7.06,72.87,268,37,54,1,1,3,217,1455,52,3,2224,19,55,Yes,6,Placed,11.73
ST01949,18,Male,West Bengal,AIML,Tier-2,6.58,64.3,235,14,60,6,0,3,99,511,37,7,1439,26,65,No,1,Not Placed,0
ST01950,24,Male,Odisha,Mechanical,Tier-3,6.83,62.56,122,30,34,3,0,1,28,159,20,1,684,15,44,No,0,Not Placed,0
ST01951,24,Female,Karnataka,Civil,Tier-2,7.34,77.28,104,39,38,4,1,2,30,263,50,1,519,24,43,No,2,Not Placed,0
ST01952,18,Female,Tamil Nadu,IT,Tier-3,7.56,68.1,167,44,42,3,3,6,236,751,29,2,1071,26,46,No,4,Not Placed,0
ST01953,22,Other,Maharashtra,Mechanical,Tier-3,8.44,81.69,124,69,52,2,3,6,37,277,13,1,590,15,50,No,2,Placed,1.72
ST01954,25,Female,Karnataka,Civil,Tier-2,9.39,79.6,144,48,40,3,0,6,36,449,26,0,614,33,40,No,1,Placed,7.57
ST01955,23,Male,Jharkhand,IT,Tier-1,9.1,85.97,287,45,80,2,3,4,108,650,39,6,1931,28,63,No,3,Placed,41.19
ST01956,25,Male,Maharashtra,CSE,Tier-2,6.5,63.21,279,26,65,3,1,8,92,1254,27,4,2086,4,69,No,4,Placed,12.5
ST01957,21,Male,Karnataka,IT,Tier-2,6.93,77.75,182,27,58,4,0,8,123,512,30,2,1612,10,58,No,1,Placed,6.91
ST01958,19,Male,Uttar Pradesh,CSE,Tier-2,6.76,71.7,212,60,69,0,0,8,68,650,19,3,1971,7,61,No,3,Placed,4.1
ST01959,23,Female,Tamil Nadu,CSE,Tier-2,8.51,66.88,267,60,56,2,1,8,165,704,12,4,1737,15,44,No,5,Placed,11.27
ST01960,21,Male,Andhra Pradesh,Civil,Tier-2,8.25,71.37,128,25,81,1,2,4,38,411,31,1,843,27,77,Yes,3,Not Placed,0
ST01961,21,Female,Uttarakhand,Civil,Tier-2,7.17,68.12,144,41,39,2,2,1,43,282,0,0,621,23,46,No,1,Not Placed,0
ST01962,21,Female,Gujarat,EEE,Tier-2,7.5,76.75,98,34,29,5,0,2,23,279,53,4,515,12,44,Yes,7,Placed,9.74
ST01963,21,Male,Uttar Pradesh,Civil,Tier-2,7.79,68.24,163,44,35,6,1,3,69,330,,3,796,13,42,Yes,5,Placed,6.29
ST01964,20,Female,Gujarat,Chemical,Tier-1,8.32,67.99,200,12,67,1,0,4,91,334,37,1,651,11,65,No,1,Not Placed,0
ST01965,22,Male,Kerala,Mechanical,Tier-3,8.51,74.4,134,24,61,3,0,3,33,299,35,2,698,8,67,No,1,Not Placed,0
ST01966,19,Female,Karnataka,Civil,Tier-2,7.78,81.36,110,39,69,3,1,4,47,341,31,3,660,33,63,No,3,Not Placed,0
ST01967,22,Male,Gujarat,Civil,Tier-2,7.43,74.65,141,49,82,0,0,2,53,248,72,2,691,39,78,No,2,Not Placed,0
ST01968,23,Male,Delhi,AIML,Tier-3,7.81,72.96,208,40,41,3,2,5,105,967,6,2,1862,19,47,No,2,Placed,9.95
ST01969,21,Male,Rajasthan,Chemical,Tier-2,7.43,77.87,122,24,59,4,0,2,67,309,30,0,751,17,51,No,1,Placed,2.78
ST01970,21,Male,Maharashtra,Chemical,Tier-3,7.8,68.14,192,48,15,0,0,1,46,267,0,2,933,22,24,No,0,Placed,2.72
ST01971,20,Female,Rajasthan,AIML,Tier-1,7.7,87.16,259,38,47,1,1,4,65,624,44,4,1579,11,45,Yes,3,Placed,10.21
ST01972,24,Female,Punjab,EEE,Tier-2,8.62,89.22,242,43,69,3,1,3,67,565,55,2,981,25,62,No,2,Placed,11.7
ST01973,22,Female,Gujarat,AIML,Tier-2,8.69,74.51,244,36,50,7,1,4,172,753,35,6,1506,30,51,No,2,Placed,10.54
ST01974,21,Male,Karnataka,IT,Tier-3,7.29,73.92,168,58,49,3,1,3,139,471,17,4,1381,16,44,Yes,5,Not Placed,0
ST01975,20,Other,Karnataka,EEE,Tier-2,9.37,79.15,179,48,46,3,0,2,69,670,10,3,820,32,37,No,1,Placed,6.65
ST01976,20,Male,Rajasthan,CSE,Tier-2,7.78,71.14,254,56,46,3,1,2,137,455,64,2,1802,21,41,Yes,1,Placed,10.59
ST01977,21,Male,West Bengal,EEE,Tier-2,7.96,81.81,134,39,49,3,0,6,41,284,17,2,498,22,44,No,2,Not Placed,0
ST01978,24,Female,Jharkhand,ECE,Tier-3,8.68,67.43,216,24,70,4,0,6,68,673,41,0,945,23,64,Yes,2,Placed,9.16
ST01979,22,Female,Telangana,CSE,Tier-3,9.18,76.65,279,55,72,7,1,7,87,811,10,4,1974,21,62,No,1,Placed,5.53
ST01980,20,Female,Karnataka,Mechanical,Tier-2,8.61,81,143,54,46,5,0,2,47,367,7,1,570,25,54,No,4,Placed,4.12
ST01981,23,Female,Rajasthan,Chemical,Tier-1,8.14,86.81,200,25,78,2,3,5,89,364,24,2,964,23,60,No,1,Placed,10.92
ST01982,21,Male,Rajasthan,CSE,Tier-2,7.28,82.71,202,52,75,2,2,6,56,589,67,3,1620,10,61,No,1,Placed,8.18
ST01983,23,Male,Andhra Pradesh,ECE,Tier-2,7.87,70.26,128,37,50,1,0,6,31,207,31,1,497,19,50,No,4,Not Placed,0
ST01984,20,Male,Rajasthan,CSE,Tier-3,7.96,69.86,160,59,26,6,0,8,46,653,25,6,1081,31,26,No,4,Not Placed,0
ST01985,21,Male,Tamil Nadu,AIML,Tier-3,7.81,71.92,301,45,68,3,3,4,68,470,34,3,2243,13,73,No,2,Placed,7.49
ST01986,24,Male,Karnataka,ECE,Tier-2,7.41,83.58,122,30,37,0,1,2,29,557,21,2,599,14,46,Yes,5,Placed,4.99
ST01987,20,Male,Maharashtra,AIML,Tier-2,6.96,74.95,180,30,32,2,1,5,119,565,27,0,1763,18,38,Yes,3,Not Placed,0
ST01988,22,Male,Tamil Nadu,EEE,Tier-1,8.02,95.45,220,65,70,2,3,2,52,429,57,3,875,31,62,No,2,Placed,12.84
ST01989,25,Male,West Bengal,AIML,Tier-3,6.88,76.3,247,46,41,2,0,1,73,491,28,4,1547,5,43,No,4,Not Placed,0
ST01990,20,Female,Tamil Nadu,Mechanical,Tier-2,6.16,81.35,81,36,75,1,2,1,26,256,9,1,567,3,64,No,0,Not Placed,0
ST01991,19,Male,Kerala,CSE,Tier-3,6.68,70.56,144,47,31,3,1,4,55,322,15,5,1492,10,42,No,2,Placed,7.43
ST01992,22,Male,Karnataka,Civil,Tier-2,7.2,67.12,102,50,48,2,2,6,74,313,64,0,604,11,60,No,2,Placed,2.52
ST01993,20,Female,Gujarat,IT,Tier-3,6.75,88.27,167,50,47,2,0,3,155,492,8,2,1540,22,53,No,2,Placed,10.43
ST01994,19,Female,Andhra Pradesh,CSE,Tier-2,7.75,65.41,288,63,73,4,1,4,177,967,22,2,1927,19,60,No,6,Placed,13.24
ST01995,21,Male,Karnataka,CSE,Tier-2,6.49,72.55,177,52,43,4,1,7,145,949,24,0,1538,1,45,No,2,Placed,10.59
ST01996,22,Male,Andhra Pradesh,ECE,Tier-2,6.58,71.74,80,61,51,3,0,1,35,173,35,2,390,27,47,No,1,Placed,1.69
ST01997,20,Female,Odisha,Civil,Tier-2,8.62,73.31,191,41,8,5,0,5,75,321,4,1,602,8,18,No,3,Not Placed,0
ST01998,20,Female,Bihar,ECE,Tier-2,8.34,79.07,167,38,55,5,2,3,78,287,21,4,839,19,55,Yes,6,Placed,5.95
ST01999,23,Male,Tamil Nadu,ECE,Tier-3,7.66,73.3,108,67,15,3,0,3,29,143,26,1,870,19,30,Yes,2,Not Placed,0
ST02000,21,Male,Andhra Pradesh,Mechanical,Tier-3,8.59,71.24,148,51,68,4,2,3,41,228,55,3,633,20,59,No,1,Placed,4.59
ST02001,23,Male,Karnataka,AIML,Tier-3,6.79,62.56,172,32,51,7,1,4,87,298,7,2,1368,13,50,No,1,Placed,7.61
ST02002,21,Male,Telangana,Mechanical,Tier-3,8.02,78.59,76,36,74,1,1,4,25,108,29,2,882,30,71,No,1,Placed,2.62
ST02003,24,Male,Tamil Nadu,AIML,Tier-2,7.38,67.96,276,46,46,1,1,4,58,621,0,1,1759,32,39,No,4,Placed,11.2
ST02004,22,Female,Bihar,Civil,Tier-2,8.8,74.35,213,39,57,5,1,4,86,438,4,7,882,11,55,No,1,Placed,5.29
ST02005,19,Male,West Bengal,Civil,Tier-1,7.98,69.61,211,32,44,4,0,1,53,458,0,1,909,17,51,No,0,Placed,4.2
ST02006,23,Male,Karnataka,CSE,Tier-1,7.04,66.77,300,40,61,2,1,4,63,526,17,3,2353,14,52,No,3,Placed,21.72
ST02007,21,Female,Uttarakhand,CSE,Tier-2,8.69,76.61,207,50,59,5,1,12,149,722,8,5,1572,13,63,No,3,Placed,5.83
ST02008,20,Male,Gujarat,Mechanical,Tier-1,7.45,64.95,212,44,59,9,1,2,58,497,26,2,905,20,52,Yes,2,Placed,10.06
ST02009,20,Male,Karnataka,EEE,Tier-3,6.38,68.04,85,22,60,0,1,1,29,294,41,2,639,30,51,No,1,Not Placed,0
ST02010,22,Male,Punjab,EEE,Tier-2,8.83,82.08,163,39,40,4,0,3,,407,9,2,782,21,35,No,3,Placed,11.68
ST02011,19,Male,Andhra Pradesh,ECE,Tier-3,7.92,79.44,81,55,80,9,2,5,64,222,69,1,600,22,59,No,1,Not Placed,0
ST02012,20,Male,Uttar Pradesh,CSE,Tier-2,6.79,68.06,209,36,60,4,1,5,133,1095,0,1,1495,26,48,Yes,2,Not Placed,0
ST02013,20,Female,Karnataka,Mechanical,Tier-2,7.44,68.51,252,63,34,8,1,1,104,396,9,6,1050,23,31,No,0,Not Placed,0
ST02014,21,Male,Tamil Nadu,CSE,Tier-2,7.42,81.87,279,42,55,4,2,3,86,702,26,6,1539,22,44,Yes,5,Placed,10.43
ST02015,21,Female,Karnataka,ECE,Tier-2,6.77,74.32,107,33,46,3,2,2,24,225,24,2,556,9,57,Yes,3,Placed,1.72
ST02016,21,Male,Punjab,IT,Tier-2,6.8,75.18,183,15,63,1,2,5,50,750,0,2,1283,14,60,No,1,Placed,10.86
ST02017,20,Female,Tamil Nadu,IT,Tier-3,7.29,81.95,181,27,24,8,0,5,69,432,28,1,1517,9,33,No,0,Placed,6.78
ST02018,19,Male,Telangana,Civil,Tier-3,8.21,83.44,132,32,48,7,1,3,58,214,22,1,540,26,49,Yes,3,Placed,2.81
ST02019,21,Female,Odisha,ECE,Tier-3,8.09,81.89,93,47,77,4,3,4,31,269,9,6,688,27,62,No,4,Placed,5.14
ST02020,21,Male,Uttarakhand,ECE,Tier-2,7.06,60.04,172,17,60,0,0,5,37,287,49,4,811,12,61,No,0,Not Placed,0
ST02021,22,Male,Punjab,Civil,Tier-3,8.09,71.71,84,45,21,5,2,7,26,165,28,1,663,23,43,Yes,3,Placed,9.87
ST02022,19,Male,Punjab,ECE,Tier-3,8.64,68.01,159,49,52,4,1,3,36,368,21,0,636,15,44,Yes,6,Not Placed,0
ST02023,18,Male,Bihar,Mechanical,Tier-2,6.8,81.03,88,18,52,2,2,3,37,247,6,1,513,30,55,No,2,Not Placed,0
ST02024,20,Female,Punjab,Civil,Tier-3,8,72.97,84,40,61,2,0,3,25,429,34,3,562,15,57,No,0,Not Placed,0
ST02025,21,Male,Telangana,Mechanical,Tier-2,7.54,68.63,152,29,62,5,1,3,54,316,26,1,702,6,56,No,3,Placed,3.56
ST02026,21,Male,Maharashtra,CSE,Tier-2,7.3,75.36,277,41,61,6,3,2,186,893,26,2,2056,6,62,No,4,Placed,6.56
ST02027,22,Female,Karnataka,CSE,Tier-3,7.39,77.89,161,34,42,3,2,3,44,452,28,0,1436,28,51,No,2,Placed,6.68
ST02028,21,Male,Uttar Pradesh,ECE,Tier-2,8.22,79.47,149,60,27,2,0,6,74,263,0,1,653,30,39,No,1,Not Placed,0
ST02029,21,Male,Tamil Nadu,CSE,Tier-2,6.45,70.62,213,7,58,3,0,4,91,847,10,3,1853,15,48,No,0,Placed,12.01
ST02030,21,Female,Tamil Nadu,IT,Tier-2,7.53,82.32,205,57,39,4,1,3,144,634,27,2,1337,33,43,No,2,Placed,10.82
ST02031,18,Female,Maharashtra,AIML,Tier-3,7.07,70.12,219,18,62,5,3,5,114,601,30,2,1316,20,60,Yes,4,Placed,8.95
ST02032,21,Male,Andhra Pradesh,CSE,Tier-2,7.55,63.47,419,51,40,5,0,7,91,1673,42,3,2482,8,45,Yes,9,Placed,22.2
ST02033,20,Male,Tamil Nadu,IT,Tier-3,7.22,70.2,218,21,90,3,2,5,61,501,66,4,1756,17,74,Yes,4,Placed,9.31
ST02034,21,Male,Tamil Nadu,AIML,Tier-3,6.74,68.38,219,41,32,5,0,8,175,827,39,3,1786,2,41,Yes,2,Not Placed,0
ST02035,19,Male,Delhi,CSE,Tier-2,9.13,83.56,242,62,59,6,2,6,85,480,39,2,2015,18,53,No,0,Placed,10.73
ST02036,22,Female,Tamil Nadu,Mechanical,Tier-2,5.3,73.36,106,21,25,2,0,1,30,239,18,3,716,11,32,No,3,Not Placed,0
ST02037,24,Female,Telangana,Civil,Tier-3,7.86,69.73,86,49,78,3,0,0,29,248,22,7,237,14,81,Yes,3,Not Placed,0
ST02038,18,Male,Karnataka,EEE,Tier-3,7.87,60.04,152,32,35,3,0,2,40,250,3,4,757,19,39,No,3,Not Placed,0
ST02039,21,Male,Gujarat,Chemical,Tier-2,7.59,87.98,326,55,60,3,0,0,76,565,38,1,1317,11,48,No,2,Not Placed,0
ST02040,22,Female,Kerala,CSE,Tier-2,7.76,76.14,221,30,63,2,0,3,132,783,48,1,1779,2,65,No,1,Not Placed,0
ST02041,20,Male,Maharashtra,Mechanical,Tier-1,8.32,62.12,180,34,75,5,1,4,48,373,47,2,817,23,61,No,2,Placed,9.43
ST02042,22,Female,Haryana,IT,Tier-2,7.08,61.13,258,38,63,4,1,5,89,1012,47,3,1963,16,62,No,0,Placed,21.73
ST02043,22,Male,Kerala,ECE,Tier-2,7.22,74.61,92,49,53,5,1,3,23,238,17,4,647,0,50,No,1,Not Placed,0
ST02044,24,Male,Odisha,EEE,Tier-2,7.26,69.56,100,29,68,2,2,5,39,221,11,1,463,10,61,No,3,Placed,6.31
ST02045,25,Female,Haryana,Mechanical,Tier-2,7.93,84.01,130,40,56,2,1,2,38,260,14,1,734,18,49,No,2,Not Placed,0
ST02046,19,Other,Andhra Pradesh,CSE,Tier-2,7.97,71.85,269,38,30,4,4,5,128,548,6,3,2053,15,44,No,2,Placed,9.65
ST02047,21,Male,Maharashtra,IT,Tier-2,6.64,70.66,174,49,41,1,2,0,56,1377,0,4,1331,5,50,No,2,Placed,12.58
ST02048,21,Female,Maharashtra,Mechanical,Tier-2,7.48,69.68,116,52,71,2,1,4,61,231,73,1,755,6,55,No,2,Placed,3.8
ST02049,20,Male,Karnataka,ECE,Tier-2,7.01,71.43,86,25,67,6,1,5,40,479,36,2,724,5,61,No,4,Placed,7.07
ST02050,20,Male,Uttar Pradesh,IT,Tier-2,6.74,71.95,215,0,31,1,1,4,85,723,23,4,1981,18,41,No,3,Not Placed,0
ST02051,25,Male,Odisha,CSE,Tier-2,7.13,82.17,167,16,48,9,3,7,144,1207,0,1,1892,26,37,Yes,4,Placed,20.51
ST02052,18,Male,Karnataka,CSE,Tier-3,6.43,72.67,198,52,33,2,0,6,359,814,29,3,1540,31,49,No,2,Placed,7.31
ST02053,21,Female,Andhra Pradesh,ECE,Tier-3,5.85,69.3,111,51,47,2,0,3,24,377,47,1,574,17,39,No,1,Placed,6.6
ST02054,23,Male,Assam,ECE,Tier-2,7.61,79.54,124,35,50,3,0,5,53,220,17,3,681,23,57,No,1,Placed,7.99
ST02055,20,Male,Maharashtra,AIML,Tier-3,8.19,85.36,185,41,50,4,1,7,80,595,59,5,1641,11,53,Yes,2,Placed,6.07
ST02056,21,Male,Maharashtra,Mechanical,Tier-3,7.12,63.46,141,38,64,1,0,2,47,253,11,1,633,17,57,No,1,Placed,3.25
ST02057,25,Female,Tamil Nadu,Mechanical,Tier-3,8.17,71.49,127,44,50,3,1,5,27,317,40,1,724,20,55,No,3,Placed,1.63
ST02058,21,Female,Karnataka,CSE,Tier-3,8.04,77.16,188,59,41,6,1,5,175,504,0,4,1001,19,34,Yes,2,Placed,6.93
ST02059,20,Male,Telangana,CSE,Tier-3,6.65,71.25,174,50,60,6,1,1,159,948,30,1,1282,14,55,No,2,Placed,2.25
ST02060,19,Male,Uttar Pradesh,Civil,Tier-2,6.83,67.56,104,20,59,2,1,2,50,216,0,1,574,20,51,No,2,Placed,4.85
ST02061,24,Other,Delhi,Civil,Tier-3,6.17,56.03,50,21,38,1,1,3,33,205,35,1,444,9,45,No,3,Not Placed,0
ST02062,20,Male,Karnataka,Chemical,Tier-2,7.74,72.76,99,43,42,4,1,5,30,504,23,2,851,13,41,Yes,3,Placed,7.93
ST02063,21,Female,Gujarat,Mechanical,Tier-2,7.97,78.12,172,68,53,8,3,6,40,229,14,4,861,8,49,No,2,Placed,7.93
ST02064,19,Male,Karnataka,Chemical,Tier-2,7.53,84.17,162,46,44,6,1,5,35,346,53,3,953,16,48,No,3,Placed,9.76
ST02065,21,Female,Telangana,CSE,Tier-2,6.87,72.19,196,39,39,6,1,5,88,748,8,4,1427,13,32,Yes,2,Placed,10.52
ST02066,24,Male,Maharashtra,CSE,Tier-3,7.31,73.45,226,34,61,2,0,8,112,424,35,1,1559,14,56,No,1,Placed,7.3
ST02067,21,Male,Punjab,CSE,Tier-2,8.12,70.49,214,30,78,6,1,2,125,737,32,4,1873,28,65,No,2,Placed,14.41
ST02068,25,Male,Delhi,ECE,Tier-3,7.88,75.23,119,31,76,5,1,3,45,218,51,0,816,15,61,No,1,Not Placed,0
ST02069,20,Male,Karnataka,AIML,Tier-3,7.81,71.52,240,32,47,9,4,1,149,900,33,5,1395,9,51,No,1,Placed,10.13
ST02070,21,Male,Delhi,ECE,Tier-3,7.64,78.41,80,55,55,4,1,6,22,345,36,3,350,16,60,No,1,Not Placed,0
ST02071,23,Other,Uttar Pradesh,CSE,Tier-3,8.35,79.91,219,61,40,3,1,1,83,819,7,3,1539,17,46,No,2,Placed,12.87
ST02072,21,Male,Haryana,ECE,Tier-2,6.69,81.31,104,48,53,0,1,2,41,172,52,2,486,16,50,Yes,3,Placed,9.88
ST02073,20,Male,Jharkhand,Civil,Tier-3,6.86,73.93,108,29,35,3,0,2,25,443,28,6,492,16,34,Yes,5,Not Placed,0
ST02074,23,Male,Maharashtra,Mechanical,Tier-3,6.58,74.83,54,34,65,1,1,3,33,293,4,2,524,31,58,No,2,Placed,3.01
ST02075,21,Male,Telangana,IT,Tier-3,7.03,62.89,180,75,45,4,2,1,93,695,49,2,1181,29,44,No,3,Placed,5.19
ST02076,21,Male,Tamil Nadu,CSE,Tier-1,9.02,81.22,380,58,77,7,2,3,94,784,51,2,1960,18,80,Yes,7,Placed,11.77
ST02077,25,Male,Rajasthan,AIML,Tier-1,7.13,77.98,349,33,75,5,4,2,118,520,29,4,2500,1,67,No,3,Placed,20.16
ST02078,20,Female,Maharashtra,ECE,Tier-1,7.14,73.65,203,24,67,1,1,2,48,507,56,2,927,20,60,Yes,3,Placed,8.15
ST02079,20,Female,Andhra Pradesh,AIML,Tier-1,6.32,69.92,345,43,68,4,1,4,91,551,28,1,2097,12,60,No,1,Placed,12.23
ST02080,19,Male,Kerala,Mechanical,Tier-2,8.06,74.54,145,48,41,3,1,6,35,246,57,1,726,18,48,No,4,Placed,5.13
ST02081,21,Female,Uttar Pradesh,Chemical,Tier-2,7.49,85.48,96,30,40,3,2,3,42,343,45,4,521,20,48,No,0,Placed,3.96
ST02082,20,Male,Haryana,CSE,Tier-3,8.54,65.95,242,54,20,6,3,7,96,695,8,5,1843,12,32,No,2,Placed,8.25
ST02083,22,Male,Karnataka,CSE,Tier-3,8.55,86.16,180,33,37,6,3,9,154,452,34,4,1448,26,44,No,0,Placed,11.03
ST02084,20,Female,Madhya Pradesh,CSE,Tier-2,6.56,73.82,161,57,42,7,0,3,75,558,45,3,1190,18,35,No,4,Placed,8.03
ST02085,22,Female,Punjab,Mechanical,Tier-3,7.3,69.94,220,35,61,0,2,5,88,347,38,3,1011,26,50,No,0,Not Placed,0
ST02086,20,Male,Uttar Pradesh,CSE,Tier-3,8.44,80.77,222,56,62,6,1,6,160,969,27,3,2105,24,60,No,0,Placed,12.36
ST02087,21,Male,Karnataka,Mechanical,Tier-3,6.73,74.43,101,53,47,5,1,2,41,285,49,0,444,2,48,No,4,Placed,2.37
ST02088,20,Male,Andhra Pradesh,IT,Tier-3,8.19,69.29,217,35,55,2,2,4,249,1047,61,3,1797,19,49,No,3,Placed,14.44
ST02089,22,Male,West Bengal,ECE,Tier-3,5.24,74.19,23,32,34,4,1,0,20,304,23,2,353,16,42,Yes,4,Not Placed,0
ST02090,21,Female,Maharashtra,Mechanical,Tier-2,7.46,75.32,103,68,51,4,2,5,53,273,31,2,461,7,50,No,3,Placed,9.77
ST02091,21,Male,Bihar,IT,Tier-2,6.97,66.86,230,57,32,9,1,1,144,527,8,5,2034,12,45,Yes,1,Placed,11.6
ST02092,23,Female,Rajasthan,Mechanical,Tier-2,8.41,87.71,116,18,51,5,0,6,52,366,28,3,735,28,48,No,6,Not Placed,0
ST02093,21,Female,Odisha,CSE,Tier-2,7.18,77.26,178,45,52,7,2,6,121,659,49,5,1756,21,44,Yes,3,Placed,22.61
ST02094,20,Male,Tamil Nadu,Mechanical,Tier-3,8.05,78.52,166,62,30,7,2,7,44,447,25,0,891,17,36,No,2,Placed,6.97
ST02095,23,Female,Uttar Pradesh,Civil,Tier-1,8.2,83.55,180,58,73,3,1,2,43,256,27,3,823,18,57,No,3,Placed,10.9
ST02096,20,Female,Karnataka,CSE,Tier-2,6.86,72.2,162,43,44,3,0,4,132,550,6,2,1484,12,45,No,1,Placed,14.34
ST02097,19,Male,Tamil Nadu,ECE,Tier-3,8.11,82.04,85,64,19,7,1,5,22,131,2,3,618,15,37,No,2,Not Placed,0
ST02098,21,Male,Karnataka,EEE,Tier-3,7.82,80.67,75,44,35,5,0,5,25,122,43,2,483,23,40,No,3,Not Placed,0
ST02099,19,Female,Maharashtra,CSE,Tier-2,6.22,66.13,177,70,64,3,1,3,105,671,31,4,1339,16,57,No,1,Placed,10.1
ST02100,20,Female,West Bengal,ECE,Tier-3,7.8,73.88,97,31,24,2,2,6,29,204,27,4,445,21,32,No,3,Not Placed,0
ST02101,22,Male,Karnataka,AIML,Tier-1,7.36,70.34,246,44,65,2,1,4,158,531,9,4,1759,27,59,No,0,Placed,38.81
ST02102,20,Male,Karnataka,Mechanical,Tier-2,7.9,85.09,101,36,42,6,2,4,70,277,31,2,489,20,46,No,0,Placed,9.02
ST02103,22,Female,Andhra Pradesh,ECE,Tier-3,7.57,63.91,284,58,37,6,0,5,88,604,26,3,972,11,45,No,3,Not Placed,0
ST02104,24,Other,Gujarat,IT,Tier-3,8.22,78.79,180,46,36,5,2,4,158,667,16,4,1687,27,44,No,0,Placed,10.64
ST02105,21,Male,Punjab,Mechanical,Tier-3,8.16,85.73,139,21,41,2,1,4,37,401,31,3,697,14,44,No,2,Placed,1.94
ST02106,22,Male,Delhi,Mechanical,Tier-1,7.09,64.21,221,14,54,2,2,1,61,348,48,2,1023,21,55,Yes,2,Placed,9.86
